videoId,authorDisplayName,publishedAt,updatedAt,likeCount,totalReplyCount,textDisplay
rDxrpSqYHD8,@mariocuddles777,2023-11-01 17:40:58+00:00,2023-11-01 17:40:58+00:00,0,0,"Nice but, Eddy Gordo?"
rDxrpSqYHD8,@ericruiz9171,2023-11-01 17:41:15+00:00,2023-11-01 17:41:15+00:00,0,0,where is AKUMA?
rDxrpSqYHD8,@gautamchopra9939,2023-11-01 17:41:18+00:00,2023-11-01 17:41:18+00:00,0,0,Yoshimitsu 💥
rDxrpSqYHD8,@Bora_Aloha,2023-11-01 17:41:54+00:00,2023-11-01 17:41:54+00:00,13,0,Zafina looks amazing <b>.</b>
rDxrpSqYHD8,@staycold682,2023-11-01 17:41:55+00:00,2023-11-01 17:41:55+00:00,2,0,Only Victor and Reina left then.
rDxrpSqYHD8,@ice_t3,2023-11-01 17:42:32+00:00,2023-11-01 17:42:32+00:00,0,0,i’m surprised shaheen is back
rDxrpSqYHD8,@blakewilliams5627,2023-11-01 17:42:51+00:00,2023-11-01 17:42:51+00:00,0,1,1 of those 2 reveals better be Eddy Gordo
rDxrpSqYHD8,@kingprime7163,2023-11-01 17:42:59+00:00,2023-11-01 17:42:59+00:00,0,0,Baki and Yujiro for Tekken 8
rDxrpSqYHD8,@manman22576,2023-11-01 17:43:14+00:00,2023-11-01 17:43:14+00:00,0,0,Even alisa looks good
rDxrpSqYHD8,@yuyevon1698,2023-11-01 17:43:18+00:00,2023-11-01 17:43:24+00:00,0,0,MARVELOUS 🥀
rDxrpSqYHD8,@WaterKirby__64,2023-11-01 17:43:50+00:00,2023-11-01 17:43:50+00:00,42,0,"YEEEEEEEEAAAAAAAAH! LET&#39;S GOOOOOOOO! ZAFINA! LEE! ALISA! AND DEVIL JIN ARE BACK IN TEKKEN 8! Thank you, Bandai Namco, Tekken Project, Harada, Murray and everyone from the team for this super awesome, marvelous trailer! Keep up the awesome hard work! 😎👍🏼"
rDxrpSqYHD8,@elgacritico1117,2023-11-01 17:45:06+00:00,2023-11-01 17:45:06+00:00,0,0,Where is Julia Chang??????
rDxrpSqYHD8,@rikumaru7704,2023-11-01 17:45:14+00:00,2023-11-01 17:45:14+00:00,0,0,Yo my boy Lee finally here !!!
rDxrpSqYHD8,@milesprower6110,2023-11-01 17:45:16+00:00,2023-11-01 17:45:16+00:00,0,0,Is this the first time I hear Devil Jin speak?
rDxrpSqYHD8,@capoeirask8,2023-11-01 17:46:10+00:00,2023-11-01 17:46:10+00:00,0,0,no eddy/christy?
rDxrpSqYHD8,@juanjosedelatorre7644,2023-11-01 17:47:04+00:00,2023-11-01 17:47:04+00:00,0,0,My boy Miguel is not going to come back.😢 damn you Azuzena and your sexy dance
rDxrpSqYHD8,@jaywalker3553,2023-11-01 17:47:44+00:00,2023-11-01 17:47:44+00:00,0,0,The real ? Is are you good balls going to fix Kazuya he needs new tools man he sucks in the beta I’ve been playing and we the people wanna know what’s going on inside the clubhouse Bamco we need answers man seriously 🤬🤬🤬🤬👎🏽
rDxrpSqYHD8,@KrOnIc343,2023-11-01 17:47:55+00:00,2023-11-01 17:47:55+00:00,1,0,We need michelle Chang back
rDxrpSqYHD8,@Yhdod518,2023-11-01 17:47:58+00:00,2023-11-01 17:47:58+00:00,1,0,Wow!! VERY AWESOME
rDxrpSqYHD8,@SPIDY57GAMING,2023-11-01 17:48:36+00:00,2023-11-01 17:48:36+00:00,0,0,In Tekken 6 Jin kazama has nice look but in Tekken 8 it is not good.
rDxrpSqYHD8,@gioforte5053,2023-11-01 17:48:37+00:00,2023-11-01 17:48:37+00:00,0,0,WHERE IS BRUCE
rDxrpSqYHD8,@bigbossvince,2023-11-01 17:49:13+00:00,2023-11-01 17:49:13+00:00,0,0,Lee back?  That&#39;s all I need
rDxrpSqYHD8,@jayh4911,2023-11-01 17:49:20+00:00,2023-11-01 17:49:20+00:00,0,0,I wonder if Leo will be gender swapped again. On tt2 leo was a she &amp; then on 7 a male
rDxrpSqYHD8,@NarutofightsHD1,2023-11-01 17:49:29+00:00,2023-11-01 17:49:29+00:00,0,1,"Come on Bamco, IGN had this trailer out yesterday. How can they beat you on your own product?"
rDxrpSqYHD8,@Aerotk,2023-11-01 17:49:44+00:00,2023-11-01 17:49:44+00:00,0,0,harada made this game for american market because its too noob friendly and we know Americans are mostly noobs.
rDxrpSqYHD8,@xoz2311,2023-11-01 17:50:49+00:00,2023-11-01 17:50:49+00:00,0,0,Man I miss my armor king
rDxrpSqYHD8,@Yhdod518,2023-11-01 17:51:16+00:00,2023-11-01 17:55:00+00:00,3,0,"Alisa, Kuma/Panda,Devil jin , Sergei Dragonov , Steve, Leo And Lee Chaolan Look Awesome Bandi Namco 💖💖💖💜💜"
rDxrpSqYHD8,@meliodasdelacharite2690,2023-11-01 17:51:55+00:00,2023-11-01 17:51:55+00:00,0,0,Yoshimitsu the goat return😊😊😊😊
rDxrpSqYHD8,@BenGun,2023-11-01 17:52:06+00:00,2023-11-01 17:52:06+00:00,1,0,YES!! THE BETA WAS INSANE - CAN&#39;T WAIT QWAAARGH!!! 🎉
rDxrpSqYHD8,@mrhenky42,2023-11-01 17:52:40+00:00,2023-11-01 17:52:40+00:00,0,0,KUMA! KUMA! KUMA!
rDxrpSqYHD8,@sleeperjoseph7708,2023-11-01 17:53:16+00:00,2023-11-01 17:53:16+00:00,1,0,I&#39;m still waiting for Miguel to come out &gt;_&gt;...
rDxrpSqYHD8,@senseipl5455,2023-11-01 17:53:43+00:00,2023-11-01 17:53:43+00:00,0,0,But where is Armor King tho he&#39;s gonna be DLC again so sad
rDxrpSqYHD8,@MarcosBay_,2023-11-01 17:54:05+00:00,2023-11-01 17:54:05+00:00,0,0,ALISAAAAAAaaaaa
rDxrpSqYHD8,@theonewithgodlyrizz,2023-11-01 17:54:33+00:00,2023-11-01 17:54:33+00:00,0,0,akuma
rDxrpSqYHD8,@HarimeNuiChan,2023-11-01 17:54:44+00:00,2023-11-01 17:54:44+00:00,0,0,I still wait for Eliza and lucky Chloe..
rDxrpSqYHD8,@bobrod2224,2023-11-01 17:54:50+00:00,2023-11-01 17:54:50+00:00,0,0,😮😮🙂🙂🎇🎆✨️ Jin is so cool
rDxrpSqYHD8,@Andresarado,2023-11-01 17:54:53+00:00,2023-11-01 17:54:53+00:00,0,0,"Hi Bandai 👀👍🖐️🙂 capoeira Tiger Edy gordo Forest law, yes Tekken 8  Tekken tag 2 Playstation 3 yes  Warriors fight game👀🎮👏."
rDxrpSqYHD8,@Nathan_Hale.,2023-11-01 17:55:06+00:00,2023-11-01 17:55:06+00:00,1,1,It seems Azazel will come back.
rDxrpSqYHD8,@kujhy2,2023-11-01 17:55:33+00:00,2023-11-01 17:55:33+00:00,0,0,아 뭐야 캐릭터별로 따로내주지
rDxrpSqYHD8,@loyaltofighters6011,2023-11-01 17:55:50+00:00,2023-11-01 17:55:50+00:00,0,0,Wonder if Anna will be added
rDxrpSqYHD8,@troyesguerra,2023-11-01 17:56:06+00:00,2023-11-01 17:56:06+00:00,3,0,Hyped to play as Steve and Leo!!!
rDxrpSqYHD8,@shahbazkaif1062,2023-11-01 17:57:32+00:00,2023-11-01 17:57:32+00:00,0,0,where is lei wulong and kunimitsu i want lei wulong and kunimitsu in tekken8
rDxrpSqYHD8,@AndyOtam,2023-11-01 17:57:55+00:00,2023-11-01 17:57:55+00:00,12,4,I’m going to main DVJ through and through… this character is so amazing and that voice!!! The rage art? Take my money already
rDxrpSqYHD8,@guitaroach,2023-11-01 17:59:08+00:00,2023-11-01 17:59:08+00:00,1,0,"Big ass starting roster, and only 1 new character so far? Weird."
rDxrpSqYHD8,@Smug_HuLK,2023-11-01 17:59:09+00:00,2023-11-01 17:59:09+00:00,0,0,Oh my god there&#39;s our clueless Devil also😭😭😭.
rDxrpSqYHD8,@rukiodra9359,2023-11-01 17:59:12+00:00,2023-11-01 17:59:12+00:00,0,0,Where is lucky chloe?!?! She is a legend too...striking fear in the hearts of Scrubs.
rDxrpSqYHD8,@michaelm8529,2023-11-01 17:59:59+00:00,2023-11-01 17:59:59+00:00,1,0,"Bamco, please make the input for Lee&#39;s b,b+4 to be ub4. B4 is such a great tool for lee and it sucks not being able to just throw it out after a backdash"
rDxrpSqYHD8,@wowenz,2023-11-01 18:00:14+00:00,2023-11-01 18:00:14+00:00,1,0,That Devil Jin sword move is sick! His face emotion is lacking though. He&#39;s like screaming so much yet his face is barely showing it.
rDxrpSqYHD8,@thelasthunter3123,2023-11-01 18:00:40+00:00,2023-11-01 18:00:40+00:00,0,0,LEE FANS STAY WINNING! EXCELLLLLLLLLLLENT!
rDxrpSqYHD8,@kyosuke_unbox8909,2023-11-01 18:00:57+00:00,2023-11-01 18:00:57+00:00,0,1,Wait 2 more characters being revealed in Nov?! I’m excited
rDxrpSqYHD8,@helpthemage6939,2023-11-01 18:01:46+00:00,2023-11-01 18:01:46+00:00,25,0,I&#39;m so happy for Zafina and Lee&#39;s return! I really hope Anna and Julia will somehow make it to base roster (probably not I&#39;ve seen the leaks 😭) or at the very least early DLC
rDxrpSqYHD8,@artsq1550,2023-11-01 18:01:51+00:00,2023-11-01 18:01:51+00:00,0,0,"What about Lei? He&#39;s less legend than Devil Jin, whose moves are already merged to Jin? He&#39;s less legend than newcomer of T7 Shaheen?"
rDxrpSqYHD8,@Eufrosino,2023-11-01 18:02:56+00:00,2023-11-01 18:02:56+00:00,0,0,Lei Chaobla confirmed!
rDxrpSqYHD8,@roubs_gvg,2023-11-01 18:03:05+00:00,2023-11-01 18:03:05+00:00,1,0,"Now I understand why harada said to not ask about shi… he wanted us to let him cook so we could be hungry till the release. Marvelous job harada and to all the team, can’t wait to buy a ps5 for this game"
rDxrpSqYHD8,@ILOVECHICKEN698,2023-11-01 18:03:17+00:00,2023-11-01 18:03:17+00:00,0,0,👍
rDxrpSqYHD8,@thoinksnthots9377,2023-11-01 18:03:18+00:00,2023-11-01 18:03:18+00:00,0,0,ARMOR KING<br>ARMOR KING<br>ARMOR KING
rDxrpSqYHD8,@MJCons,2023-11-01 18:03:30+00:00,2023-11-01 18:03:30+00:00,133,2,I will always be a Tekken fan! Hits different + the nostalgia!
rDxrpSqYHD8,@moonmojo7649,2023-11-01 18:03:38+00:00,2023-11-01 18:03:38+00:00,0,0,Anna Williams ???
rDxrpSqYHD8,@Nathan_Hale.,2023-11-01 18:04:37+00:00,2023-11-01 18:06:32+00:00,0,1,"Tekken never disappoints, but personally, I don&#39;t see a great difference between Tekken 7 and 8. It&#39;s almost the same roster.<br><br>It seems more a Tekken 7 update."
rDxrpSqYHD8,@li-mon1071,2023-11-01 18:04:38+00:00,2023-11-01 18:04:38+00:00,0,0,Return Eliza!
rDxrpSqYHD8,@brother_Tennessee,2023-11-01 18:05:01+00:00,2023-11-01 18:05:01+00:00,0,0,No eddie gordo i see
rDxrpSqYHD8,@deltavagen9796,2023-11-01 18:05:12+00:00,2023-11-01 18:05:12+00:00,0,0,I want Christie
rDxrpSqYHD8,@pureamateur649,2023-11-01 18:05:15+00:00,2023-11-01 18:05:15+00:00,55,6,This is what a fighting game roster should look like on release!
rDxrpSqYHD8,@agumartinez9205,2023-11-01 18:05:50+00:00,2023-11-01 18:05:50+00:00,0,1,could Devin Jin be the final boss of Tekken 8 or my man Kazuya?
rDxrpSqYHD8,@Chippy247,2023-11-01 18:06:02+00:00,2023-11-01 18:06:02+00:00,19,4,I&#39;m gna miss Heihachi. He was a real legend. Kazumi too.
rDxrpSqYHD8,@bavvaroisjoestar,2023-11-01 18:06:03+00:00,2023-11-01 18:06:03+00:00,0,0,LET HIM COOK
rDxrpSqYHD8,@JUYAN16,2023-11-01 18:06:41+00:00,2023-11-01 18:06:41+00:00,0,0,"How the hell are Panda, Zafina, Lee, Alisa, D.Jin considered &#39;Legends?&#39; They were all in T7 and T6. Legend characters would be Wang, P.Jack, and  Orge."
rDxrpSqYHD8,@mr.awesome6011,2023-11-01 18:07:28+00:00,2023-11-01 18:07:28+00:00,0,0,I&#39;ll only accept Panda returning if Kuma just knocks her on her ass once and for all.
rDxrpSqYHD8,@sidewalkid,2023-11-01 18:07:40+00:00,2023-11-01 18:07:40+00:00,0,0,I just need my bro marduk
rDxrpSqYHD8,@BlackKnightPassport,2023-11-01 18:08:51+00:00,2023-11-01 18:08:51+00:00,1,0,My girl Zafina has returned~! Let&#39;s go!
rDxrpSqYHD8,@OmnicidalClown1992,2023-11-01 18:10:42+00:00,2023-11-01 18:18:01+00:00,0,2,"I know that this will probably never happen but, what if Heihachi returned? I know he was killed off in Tekken 7, but then again, so was Kazuya at the end of Tekken 2. And on top of that, Heihachi has been declared dead at the end of Tekken 4, where he seemingly died an explosive death, only to survive for Tekken 5, 6 and 7.<br><br>Or hell, if he has to stay dead, have Heihachi pull a Joker from Injustice 2. A version of Heihachi who&#39;s either a hallucination or a ghost out to haunt those that have some sort of unfinished business with Heihachi."
rDxrpSqYHD8,@user-dm5sm6wq2d,2023-11-01 18:10:51+00:00,2023-11-01 18:10:51+00:00,2,1,We want miguel😢
rDxrpSqYHD8,@RenanRibeiro-uw3lz,2023-11-01 18:11:11+00:00,2023-11-01 18:11:11+00:00,0,0,"Heihachi , Eddy 😢?"
rDxrpSqYHD8,@charleshastings7260,2023-11-01 18:11:32+00:00,2023-11-01 18:11:32+00:00,0,0,Dirty Rose Bomb is sick
rDxrpSqYHD8,@tcbbctagain572,2023-11-01 18:11:50+00:00,2023-11-01 18:11:50+00:00,2,0,They announced devil jin on Halloween.... that&#39;s nice
rDxrpSqYHD8,@fatebuoy5747,2023-11-01 18:12:14+00:00,2023-11-01 18:12:14+00:00,1,2,I&#39;m really hoping for a Ryu reveal 🤞
rDxrpSqYHD8,@tzitzitzitzi1584,2023-11-01 18:12:52+00:00,2023-11-01 18:12:52+00:00,0,0,Lee lost his swag 😢😢😢
rDxrpSqYHD8,@dubstepboy1334,2023-11-01 18:14:25+00:00,2023-11-01 18:14:25+00:00,0,0,ATTENTION TO ALL MIGUEL MAINS!!! If we all come together and pray our angry boy would make it in one of the last two slots. Type &quot;sav 2&quot; or &quot;whoohoo&quot; under this
rDxrpSqYHD8,@luccacarvalho6185,2023-11-01 18:14:30+00:00,2023-11-01 18:14:30+00:00,0,0,max steel lookin&#39; ass mfer.
rDxrpSqYHD8,@austinspears6254,2023-11-01 18:15:41+00:00,2023-11-01 18:15:41+00:00,0,0,i need armor king
rDxrpSqYHD8,@captincaskroute9435,2023-11-01 18:15:48+00:00,2023-11-01 18:15:58+00:00,0,0,Still waiting for our beloved police man lei
rDxrpSqYHD8,@bondyaliano,2023-11-01 18:16:10+00:00,2023-11-01 18:16:10+00:00,0,0,"Wow, they went quick on deleting comments spoilering the last 2 characters 😂😂"
rDxrpSqYHD8,@bananabike279,2023-11-01 18:17:10+00:00,2023-11-01 18:17:10+00:00,0,0,Lee&#39;s new outfit looks so goofy but I don&#39;t care because I&#39;m just happy he&#39;s back!!
rDxrpSqYHD8,@joesunday199,2023-11-01 18:18:22+00:00,2023-11-01 18:18:22+00:00,0,4,We have only gotten 1 new character so far. I hope the next character is new.
rDxrpSqYHD8,@Sincerely_NUVO,2023-11-01 18:19:56+00:00,2023-11-01 18:19:56+00:00,2,0,"So thankful Dragunov &amp; Leo made it to the base roster 🙌🏿  So many options to play with like from 7. Dragunov, Leo, Feng, Bryan, Paul, Lili, and Xaioyu. I would say Shaheen as well, but he became so trash in T7 after Season 2. But for now, I’ll work with Feng, Drag, and Leo. Bryan as well."
rDxrpSqYHD8,@yeti.001,2023-11-01 18:20:09+00:00,2023-11-01 18:20:09+00:00,0,0,"As a Yoshimitsu fanplayer im happy that bandai has changed his voice,  the main costume very nice but as a T5 player I would really like an innovative skin u_u"
rDxrpSqYHD8,@shirofreezetic,2023-11-01 18:20:22+00:00,2023-11-01 18:20:22+00:00,0,0,YOOO DEVIL JIN GOING TL BE BROOOKEN. freaking using the vegito aura sword lmao
rDxrpSqYHD8,@rafaelvasik,2023-11-01 18:20:35+00:00,2023-11-01 18:20:35+00:00,0,0,Am think that Heihachi come back
rDxrpSqYHD8,@Excellently48,2023-11-01 18:21:14+00:00,2023-11-01 18:21:14+00:00,1,0,"<a href=""https://www.youtube.com/watch?v=rDxrpSqYHD8&amp;t=50"">0:50</a> Excellent Lee for infinity 🍷🦄🌹✨"
rDxrpSqYHD8,@dragonbeast109,2023-11-01 18:21:26+00:00,2023-11-01 18:21:26+00:00,0,0,Bob better be released next!
rDxrpSqYHD8,@falsefugo,2023-11-01 18:21:43+00:00,2023-11-01 18:21:43+00:00,0,0,Lidia 😢
rDxrpSqYHD8,@rex-6218,2023-11-01 18:22:27+00:00,2023-11-01 18:22:27+00:00,0,0,ZAFINAAAAAAAAA😍😍😍😍😍😍😍
rDxrpSqYHD8,@joaovictorfc7468,2023-11-01 18:23:35+00:00,2023-11-01 18:23:35+00:00,0,0,We want a yoshi&#39;s trailerrrr
rDxrpSqYHD8,@thelight786,2023-11-01 18:23:52+00:00,2023-11-01 18:23:52+00:00,1,0,nice!  waiting for akuma
rDxrpSqYHD8,@TeeMilano,2023-11-01 18:25:25+00:00,2023-11-01 18:25:25+00:00,0,0,Lee is back lets goooo
rDxrpSqYHD8,@shirafunny9000,2023-11-01 18:26:05+00:00,2023-11-01 18:26:05+00:00,0,0,Bring back Beak 😢
rDxrpSqYHD8,@kai_s.hazaki289,2023-11-01 18:26:32+00:00,2023-11-01 18:26:32+00:00,1,0,NICE but WTF US LEE WEARING?!
rDxrpSqYHD8,@redead8513,2023-11-01 18:26:33+00:00,2023-11-01 18:26:33+00:00,0,0,I want a separate trailer for Lee Chaolan I don&#39;t want leakers to ruin my experience watching the gameplay of my main like the other characters
rDxrpSqYHD8,@tabben82,2023-11-01 18:26:57+00:00,2023-11-01 18:26:57+00:00,0,0,I like that Lee is back but holy crap what the hell is that costume design..
rDxrpSqYHD8,@uhmmjawsh,2023-11-01 18:27:16+00:00,2023-11-01 18:27:16+00:00,0,0,My glorius king leeee
rDxrpSqYHD8,@taimoorhavok506,2023-11-01 18:27:17+00:00,2023-11-01 18:27:17+00:00,1,0,"Come on, man, reveal my boy Dragunov already 😩"
rDxrpSqYHD8,@Orlan180,2023-11-01 18:27:44+00:00,2023-11-01 18:27:44+00:00,0,2,Amazing. I hope one of the next is Bruce.
rDxrpSqYHD8,@hqi4506,2023-11-01 18:28:16+00:00,2023-11-01 18:28:16+00:00,1,0,I hope Kunimitsu return in T8 🙏
rDxrpSqYHD8,@bungifish2227,2023-11-01 18:28:18+00:00,2023-11-01 18:28:18+00:00,0,0,"Devil jin just done a Mugetsu fro bleach, so badass!"
rDxrpSqYHD8,@krispydream6907,2023-11-01 18:29:00+00:00,2023-11-01 18:29:00+00:00,0,0,Please don&#39;t let us buy old characters as DLC&#39;s
rDxrpSqYHD8,@volpe2077,2023-11-01 18:29:13+00:00,2023-11-01 18:29:13+00:00,0,0,"Bro, if we&#39;re getting Zafina and not Lydia I&#39;m gonna be *pissed*..."
rDxrpSqYHD8,@kisameh420,2023-11-01 18:29:19+00:00,2023-11-01 18:29:19+00:00,0,0,NO TEKKEN 4 COMBOT????? 😢
rDxrpSqYHD8,@raimykoeiman6784,2023-11-01 18:30:09+00:00,2023-11-01 18:30:16+00:00,2,0,"I&#39;m suprised Angel hasn&#39;t made a appearance yet. <br><br><br>Cause since tag 2 i was hoping we could get her back. Story and lore wise😅🤷🏽‍♂️. (Plus on my opinion her tag 2 movesets fits pretty much in tekken 8 😌🤷🏽‍♂️)<br><br>Story wise Angel next to jun are one of the few that can tame (or atleast handle) devil Kazuya <br><br>(I mean, even tho the game isn&#39;t canon, Angel appears in 2 endings: Unknown and herself)<br><br><br>Anyway, secretly, wishing Unknown and Angel (obviously🤭) be in Tekken 8.😆👍🏾"
rDxrpSqYHD8,@edwardbaez3940,2023-11-01 18:30:21+00:00,2023-11-01 18:30:21+00:00,0,0,Someone else is getting announced tomorrow<br>Lets goooo
rDxrpSqYHD8,@thomasgross7498,2023-11-01 18:30:49+00:00,2023-11-01 18:30:49+00:00,1,2,We also want devil Kazuya pls. Pls make this happen :D
rDxrpSqYHD8,@nelsona9381,2023-11-01 18:31:10+00:00,2023-11-01 18:31:10+00:00,0,0,i think it&#39;s time for a new movie tie in to Tekken 8?
rDxrpSqYHD8,@hogman3543,2023-11-01 18:31:26+00:00,2023-11-01 18:31:26+00:00,0,0,How many trailers 😂
rDxrpSqYHD8,@GroddFrokensteen,2023-11-01 18:31:38+00:00,2023-11-01 18:31:38+00:00,0,0,Please be Lei Wulong please be Lei Wulong please be Lei Wulong 🙏
rDxrpSqYHD8,@mauriciotoro4744,2023-11-01 18:32:05+00:00,2023-11-01 18:32:05+00:00,0,0,I need ANA WILLIAMS
rDxrpSqYHD8,@Natek475,2023-11-01 18:32:05+00:00,2023-11-01 18:32:05+00:00,0,0,So hyped
rDxrpSqYHD8,@user-yj4mr3jk9p,2023-11-01 18:32:19+00:00,2023-11-01 18:32:19+00:00,1,0,와아~ 대박이네👍👍👍
rDxrpSqYHD8,@alexwyatt186,2023-11-01 18:32:53+00:00,2023-11-01 18:32:53+00:00,1,0,Even more hyped than I already was!!
rDxrpSqYHD8,@AnnCatsanndra,2023-11-01 18:33:05+00:00,2023-11-01 18:33:05+00:00,1,0,Kuma and Panda are looking SO GOOD
rDxrpSqYHD8,@321Tdog,2023-11-01 18:33:13+00:00,2023-11-01 18:33:13+00:00,0,0,No Lei Wu Long DLC!! We want him in base game!
rDxrpSqYHD8,@kira4036,2023-11-01 18:33:46+00:00,2023-11-01 18:33:46+00:00,0,0,Devil Jin kinda sounds like Dio Brando.
rDxrpSqYHD8,@stephencook7337,2023-11-01 18:33:46+00:00,2023-11-01 18:33:46+00:00,0,0,Lineup looks fire! Except for Shaheen. Nobody plays Shaheen.
rDxrpSqYHD8,@lashasmama3286,2023-11-01 18:35:14+00:00,2023-11-01 18:35:14+00:00,0,0,is it just me or is dragunov&#39;s voice takehito koyasu??
rDxrpSqYHD8,@EpicKidjp,2023-11-01 18:36:17+00:00,2023-11-01 18:36:17+00:00,0,0,Can&#39;t wait for tomorrow
rDxrpSqYHD8,@come.get.it48,2023-11-01 18:37:28+00:00,2023-11-01 18:37:28+00:00,0,0,"Even though it won&#39;t happen, I wanna see Alex"
rDxrpSqYHD8,@JuSZBLAz3,2023-11-01 18:38:14+00:00,2023-11-01 18:38:14+00:00,0,0,"Love it, Reina Mishima and Agent Victor reveal next 🙌🏼"
rDxrpSqYHD8,@mariobrosgoat6007,2023-11-01 18:38:20+00:00,2023-11-01 18:38:20+00:00,0,0,akuma. where is he??
rDxrpSqYHD8,@marckramirez9387,2023-11-01 18:40:16+00:00,2023-11-01 18:40:16+00:00,0,0,The Alisa and Lee costumes are so awful
rDxrpSqYHD8,@SpectralSound89,2023-11-01 18:40:44+00:00,2023-11-01 18:41:07+00:00,1,0,Cant wait to see Jin destroy kazuya in unreal engine 5.🔥
rDxrpSqYHD8,@r3n4npr0,2023-11-01 18:40:47+00:00,2023-11-01 18:41:14+00:00,0,0,Downgraded
rDxrpSqYHD8,@Hebleh,2023-11-01 18:40:55+00:00,2023-11-01 18:40:55+00:00,0,0,"No Bob, no buy then, rip unu"
rDxrpSqYHD8,@Shadowtastic,2023-11-01 18:42:44+00:00,2023-11-01 18:42:44+00:00,1,0,Kunimitsu where are you? 😭😭😭😭
rDxrpSqYHD8,@mishapnevermore6302,2023-11-01 18:43:10+00:00,2023-11-01 18:43:10+00:00,0,0,I&#39;m still hoping for Miguel or Lucky Chloe
rDxrpSqYHD8,@terrybogard110881,2023-11-01 18:43:34+00:00,2023-11-01 18:43:34+00:00,0,0,Please include Bruce
rDxrpSqYHD8,@charlievazquez5124,2023-11-01 18:43:46+00:00,2023-11-01 18:43:46+00:00,1,0,Devil Jin looks super aesthetic the new graphics just make him look more bad ass and that be voice he got! The fight between both Jin and KAZ in devil form will be lit.
rDxrpSqYHD8,@darkwitch525,2023-11-01 18:44:26+00:00,2023-11-01 18:44:26+00:00,0,0,Where&#39;s my Eliza!? 😢😭
rDxrpSqYHD8,@superbadisfunmy,2023-11-01 18:45:22+00:00,2023-11-01 18:45:22+00:00,0,0,Tf is chloe?! Need my girl so everybody can be upset for no good reason lol
rDxrpSqYHD8,@joyemu,2023-11-01 18:45:54+00:00,2023-11-01 18:45:54+00:00,0,0,No bob...
rDxrpSqYHD8,@KaitoKunimitsu,2023-11-01 18:46:35+00:00,2023-11-01 18:46:35+00:00,0,0,Надеюсь будет  Кунимицу из ттт2😢😭😭😭
rDxrpSqYHD8,@Sigma993,2023-11-01 18:47:08+00:00,2023-11-01 18:47:23+00:00,0,0,"Great to see Alisa!<br>I hope Eliza, Kunimitsu or Akuma will make it to the base roster!"
rDxrpSqYHD8,@championmetal953,2023-11-01 18:47:55+00:00,2023-11-01 18:47:55+00:00,0,0,30 years later and Yoshimitsu is still changing costumes.
rDxrpSqYHD8,@wanato614,2023-11-01 18:48:59+00:00,2023-11-01 18:48:59+00:00,0,0,man more respect for master wulong.
rDxrpSqYHD8,@BlueDragon9000,2023-11-01 18:49:40+00:00,2023-11-01 18:49:40+00:00,0,0,Awesome video man 😎
rDxrpSqYHD8,@bigbosssnakecorn8834,2023-11-01 18:50:09+00:00,2023-11-01 18:50:09+00:00,1,1,Tomorrow will be Victor or Reina ?
rDxrpSqYHD8,@mauroborges4954,2023-11-01 18:51:07+00:00,2023-11-01 18:51:07+00:00,4,1,"&quot;...And 5 legends return!&quot;<br>Shows Panda.<br>Sure buddy, whatever you say..."
rDxrpSqYHD8,@JOE_ROGAN_SUCK_ASS,2023-11-01 18:52:26+00:00,2023-11-01 18:52:26+00:00,1,0,"Still electric, cuddle core, fightinggm/gmfizzle = TRASH :P OOPS<br>Shadow20z = KINDA not trash <br>Low-High, Rangchu, Chanel, Qudan, Gagguni, TekkenTim/FGCTim, Gatekeeper Trent &amp; of course Arslan Ash = NOT TRASH"
rDxrpSqYHD8,@cristophera.j.pchavezherre3376,2023-11-01 18:53:09+00:00,2023-11-01 18:53:09+00:00,0,0,GON !!!! and ALEX !!!!
rDxrpSqYHD8,@hollowme2091,2023-11-01 18:53:24+00:00,2023-11-01 18:53:24+00:00,1,2,Kuma and Panda have always been a waste of f*king roster!
rDxrpSqYHD8,@alexanderriku9716,2023-11-01 18:54:37+00:00,2023-11-01 18:54:37+00:00,0,0,THESE ARE NOT NEW CHARACTERS TEKKEN
rDxrpSqYHD8,@jettjones1301,2023-11-01 18:54:38+00:00,2023-11-01 18:54:38+00:00,0,0,Eddy Gordo &amp; Lei Wulong .
rDxrpSqYHD8,@LorrmikeCG,2023-11-01 18:55:52+00:00,2023-11-01 18:55:52+00:00,0,0,DEVILLL JINNNNN
rDxrpSqYHD8,@TheKnightguard1,2023-11-01 18:58:25+00:00,2023-11-01 18:58:25+00:00,0,0,YES YES YES DEVIL JIN YOU HAD ME THINKING MY BABY BOY WAS GONE😭😭😭
rDxrpSqYHD8,@EijiShinjo48,2023-11-01 18:59:23+00:00,2023-11-01 18:59:23+00:00,1,0,"Yes, YES Devil Jin confirmed for Tekken 8 🔥🤩<br><br>Thanks Harada 😎👍"
rDxrpSqYHD8,@Fuchsfeuer,2023-11-01 19:02:34+00:00,2023-11-01 19:02:34+00:00,1,0,where is lidia? q.q
rDxrpSqYHD8,@toffifeen6257,2023-11-01 19:02:56+00:00,2023-11-01 19:02:56+00:00,0,0,Where bruce i neee bruce bruce my beloved
rDxrpSqYHD8,@edsflowrider6872,2023-11-01 19:04:07+00:00,2023-11-01 19:04:07+00:00,1,0,Steve got the worst Botox job I’ve ever seen and gave the worst delivery to the cringiest line in the series. Someone help this man
