videoId,authorDisplayName,publishedAt,updatedAt,likeCount,totalReplyCount,textDisplay
9jJiNa4HoD0,@olivertweber6756,2023-12-19 14:50:44+00:00,2023-12-19 15:14:58+00:00,2,1,Here I just read answers from fickin fanboys. The game hasn&#39;t come out yet and they&#39;re already selling dlc content. There is no shame anymore.
9jJiNa4HoD0,@matheussilva579,2023-12-19 14:50:57+00:00,2023-12-19 14:50:57+00:00,0,0,Damn that gold suit is ugly 🤣🤣🤮🤮
9jJiNa4HoD0,@death21091,2023-12-19 14:51:01+00:00,2023-12-19 14:51:01+00:00,1,1,waste
9jJiNa4HoD0,@paradiseb5950,2023-12-19 14:51:26+00:00,2023-12-19 14:51:26+00:00,1,0,Why are they trying to make golden suits happen? Same was with tekken 7 gold/silver outfits.
9jJiNa4HoD0,@baneblade5780,2023-12-19 14:51:28+00:00,2023-12-19 14:51:28+00:00,0,1,I&#39;m very disappointed how they nerfed Nina in demo. Is that going to be the same at launch? I&#39;ll stay with T7 probably
9jJiNa4HoD0,@TJTRIZZ,2023-12-19 14:51:40+00:00,2023-12-19 15:01:56+00:00,3,2,Been done pre ordered this edition im ready
9jJiNa4HoD0,@nitroisback4433,2023-12-19 14:52:31+00:00,2023-12-19 14:52:31+00:00,0,0,We need bob as dlc
9jJiNa4HoD0,@zayne50,2023-12-19 14:52:41+00:00,2023-12-19 14:52:41+00:00,0,0,"Bruh is that it? Not worth it at all, just buy the standard edition"
9jJiNa4HoD0,@AAJOB,2023-12-19 14:53:14+00:00,2023-12-19 14:53:14+00:00,0,0,from the ground up :)
9jJiNa4HoD0,@phillipsmith2201,2023-12-19 14:55:18+00:00,2023-12-19 14:55:18+00:00,0,2,"For a “trash” game, Mortal Kombat living rent free in a lot of Tekken fans heads😂"
9jJiNa4HoD0,@jollygoodgordon5580,2023-12-19 14:55:27+00:00,2023-12-19 14:55:27+00:00,2,0,Gold suit looks niceeee
9jJiNa4HoD0,@RetroGameDays36,2023-12-19 14:56:04+00:00,2023-12-19 14:56:04+00:00,0,0,if that&#39;s the only thing the ultimate edition is going for then I&#39;ll get the deluxe version instead. It&#39;s basically cheaper and you get virtually the same thing.
9jJiNa4HoD0,@shiatbricks,2023-12-19 14:56:48+00:00,2023-12-19 14:56:48+00:00,0,0,couldnt think of a more useless cash grab
9jJiNa4HoD0,@user-yg7nw3qz2w,2023-12-19 14:56:57+00:00,2023-12-19 14:56:57+00:00,0,0,AKIRA
9jJiNa4HoD0,@warmanreaper,2023-12-19 14:57:11+00:00,2023-12-19 14:57:11+00:00,1,0,"Ah yes, 20$ extra for some gold suits. 110% totally worth your $$$."
9jJiNa4HoD0,@eamsamaraka486,2023-12-19 14:57:15+00:00,2023-12-19 14:57:15+00:00,0,0,"i dont like one thing in this, it seems so lazy :C. i just get the vanilla battle pass."
9jJiNa4HoD0,@isumairu25,2023-12-19 14:57:22+00:00,2023-12-19 14:57:22+00:00,0,0,"Not gonna customise my Avatar that  much, I pre ordered the Deluxe Edition only to look forward to the DLC characters."
9jJiNa4HoD0,@darksaiyan3726,2023-12-19 14:57:42+00:00,2023-12-19 14:57:42+00:00,2,2,Not impressed
9jJiNa4HoD0,@mirai6824,2023-12-19 14:58:11+00:00,2023-12-19 14:58:11+00:00,0,0,Already did😎
9jJiNa4HoD0,@enthrallingusername,2023-12-19 14:58:30+00:00,2023-12-19 14:58:30+00:00,0,5,"Where&#39;s P.Jack, Gon, Dr B, and all the other weird and wonderful characters? <br><br>Rick from the Splatterhouse franchise would be a cool, wacky DLC character. They featured Pac Man once, so why not other gaming characters from Namco? Klonoa would be a pretty cool character as well."
9jJiNa4HoD0,@gordonfreeman9733,2023-12-19 14:59:07+00:00,2023-12-19 14:59:07+00:00,282,14,"I don’t know how I ended up on this Tekken hype train, but I am all for it 😂🎉"
9jJiNa4HoD0,@LINKchris87,2023-12-19 14:59:30+00:00,2023-12-19 14:59:30+00:00,71,12,"Tekken 8 is my most awaited game in years. THIS is how it&#39;s done, Namco."
9jJiNa4HoD0,@TheBossCrissCross,2023-12-19 15:00:21+00:00,2023-12-19 15:00:21+00:00,0,0,COPY PASTE SKINS YES PLEASE
9jJiNa4HoD0,@lclyd,2023-12-19 15:00:37+00:00,2023-12-19 15:00:37+00:00,0,0,I need to see Yoshi in the gold suit
9jJiNa4HoD0,@catioropulguento,2023-12-19 15:00:41+00:00,2023-12-19 15:00:41+00:00,0,0,OMG the contents are matching the leak. I&#39;m totally gonna buy the character pass if that&#39;s the case.
9jJiNa4HoD0,@damp2269,2023-12-19 15:00:59+00:00,2023-12-19 15:00:59+00:00,2,0,Im a bit disappointed that the announcer from the trailers is not in the game.
9jJiNa4HoD0,@triceratops7084,2023-12-19 15:01:05+00:00,2023-12-19 15:01:05+00:00,1,0,"TEAM BATTLE PLZ,IM BEGGING U😭😭"
